2.23,3.9669000000000008
7.91,7.752499999999995
4.3,4.0574
9.0,6.976950000000004
3.13,4.3014500000000035
7.05,6.216500000000004
9.89,8.426199999999998
9.08,8.339649999999992
8.42,9.76629999999999
2.89,6.212050000000002
6.3,7.070749999999995
3.6,4.774299999999998
7.26,6.811299999999997
8.0,5.74675
9.0,8.720049999999988
3.15,4.844650000000004
8.22,5.585800000000003
7.15,6.884999999999994
9.22,7.615500000000004
8.4,7.502100000000009
7.89,7.7083499999999985
5.47,6.64145
6.85,7.308750000000003
10.0,6.580600000000007
4.51,4.920649999999998
5.68,6.594150000000002
7.7,6.443950000000001
3.64,4.715800000000001
6.37,8.01715
8.7,7.991850000000005
5.79,6.331700000000001
6.55,5.678750000000004
11.26,9.303500000000005
9.51,8.935050000000004
4.49,4.177649999999999
5.22,6.340000000000009
5.15,5.991849999999999
5.7,5.142849999999999
6.17,7.226800000000001
7.48,8.327999999999992
6.52,6.053450000000002
3.91,6.263249999999999
10.39,9.195799999999995
8.92,8.341700000000001
6.1,5.3889999999999985
6.85,5.823449999999993
7.55,7.162800000000003
7.85,6.781449999999993
5.04,5.395499999999987
5.7,4.615099999999997
8.52,7.932200000000006
5.66,6.161750000000001
3.8,5.430549999999995
10.05,7.018350000000001
7.82,7.403049999999999
5.21,6.503650000000002
6.54,6.254699999999998
5.74,6.70675
4.96,7.279200000000003
5.96,6.686449999999999
5.76,5.8041500000000035
4.6,5.074250000000003
5.49,6.6156
5.4,5.927800000000002
8.57,7.121000000000004
4.15,7.053700000000003
7.74,6.953500000000006
7.38,6.894800000000003
8.0,6.249950000000005
5.92,6.207600000000003
5.05,6.5949
8.0,7.055849999999996
6.48,4.896250000000001
3.04,4.349699999999998
9.27,9.025999999999998
5.37,8.27545
3.01,3.842050000000002
5.97,5.884300000000009
6.28,5.263600000000007
7.8,6.242799999999999
6.04,7.052849999999998
5.64,7.0099000000000045
6.55,7.579299999999996
5.11,6.584649999999998
7.02,7.296999999999998
4.34,4.3039999999999985
8.4,9.82705
3.72,5.493549999999999
6.28,5.643649999999999
9.32,9.466050000000019
6.89,5.391699999999998
5.62,4.9655
8.52,7.563149999999994
2.8,4.509350000000001
7.82,7.571599999999993
4.7,4.659200000000002
7.96,6.754550000000004
4.74,5.442399999999999
8.26,6.5399999999999885
6.1,6.222399999999997
4.62,6.577800000000005
7.07,6.489300000000001
7.59,7.245249999999996
5.01,6.533499999999993
8.89,9.582799999999994
8.49,7.160249999999996
11.34,8.473949999999995
6.27,7.619549999999997
