8.29,8.223141
7.1,6.3448257
7.37,5.936876
8.77,9.217271
8.34,7.602836
3.49,3.6495678
5.0,4.5345087
4.7,4.5259204
8.36,8.559899
9.11,6.769429
5.62,6.176564
7.96,7.22488
3.74,3.9438293
7.37,5.8616285
8.0,7.1158323
5.05,6.33393
5.59,7.360642
8.4,7.7195616
8.64,8.685221
8.82,8.354945
4.35,6.1753287
7.0,6.336405
7.89,5.766182
3.93,4.9265437
8.05,7.478901
10.96,10.483005
6.4,5.9115934
9.64,8.807682
2.89,2.8745844
3.4,6.3968186
7.72,7.0464416
6.82,6.18694
6.07,5.234043
5.11,5.5283904
7.36,6.833837
7.62,7.578114
8.38,7.2294455
5.82,6.3532963
5.1,5.53762
6.7,4.857958
3.18,5.1574993
8.83,8.912805
5.32,5.36163
11.42,6.992874
4.54,3.6412728
8.82,8.38554
6.11,6.4564285
5.31,4.975892
5.4,7.5052147
3.96,5.1756887
5.92,8.009505
8.96,8.057614
9.74,7.3750205
5.57,4.9367476
5.96,6.098037
6.11,6.717351
7.13,6.5947485
5.52,5.2242446
6.85,7.554304
4.11,4.430145
3.3,3.6043649
5.49,7.5341163
7.19,6.8879633
4.48,5.3824577
10.57,10.190636
5.74,5.8916197
3.21,4.547296
10.07,8.791981
8.08,7.0413256
6.64,7.015506
4.77,6.2743154
8.3,6.358382
4.6,4.8414507
4.6,4.8110228
5.91,4.8319664
9.22,7.7923937
7.74,7.085608
6.3,5.401145
9.55,6.390548
9.22,7.408145
8.7,7.5241823
7.12,5.5975823
4.82,5.0124497
9.48,7.647792
5.32,3.6001413
8.14,7.761668
7.3,6.0006804
2.22,3.8726633
6.43,5.726248
5.77,4.551071
6.0,6.2206125
5.68,5.7533336
6.82,5.6927996
8.1,7.767343
4.3,4.582188
3.89,4.71012
6.1,4.524637
7.22,4.9739833
5.66,6.2044826
7.94,7.662991
7.15,5.992933
4.82,5.419877
3.59,4.1609745
3.9,4.6777897
4.92,5.4693694
7.7,5.1984015
9.52,7.8653555
11.4,10.35204
11.57,10.636724
7.43,5.9375257
6.0,7.1008263
8.4,7.2341523
6.62,7.50946
5.57,6.6620264
6.52,5.809719
4.79,4.5968475
8.52,5.442409
5.64,6.525163
7.25,7.0183477
8.4,7.8635726
6.1,5.0417633
6.58,6.6078396
10.1,7.999524
7.2,6.677774
5.85,6.697399
7.62,7.5258083
8.34,8.354688
7.48,4.5201745
4.47,4.9752374
5.85,6.645204
6.89,5.9020224
3.72,4.9931693
7.8,8.550302
4.52,4.7267604
6.79,3.774618
5.64,5.391656
4.0,5.8414655
6.51,6.6614113
7.7,6.4265947
8.4,5.9078517
3.52,4.873369
7.51,8.1245165
6.07,4.849725
9.4,7.248578
5.12,6.228775
3.96,6.449843
6.93,6.311996
7.96,7.1381025
5.02,3.9808273
6.46,5.4203725
6.8,5.5460215
5.92,5.1931353
11.3,9.085312
8.7,7.363395
6.84,7.424591
8.13,6.84914
6.52,6.2866626
4.12,5.0926785
2.66,4.170122
6.15,6.19986
5.4,5.631461
6.07,5.4344463
6.64,6.577755
6.49,5.9781237
9.42,8.242555
8.15,3.6762788
5.49,9.424793
4.52,6.625606
5.7,4.580364
7.2,5.7183423
8.8,10.058055
4.6,4.2974076
4.77,5.9678926
6.6,5.9087396
5.99,4.816013
6.3,7.2114515
4.88,5.3903
4.72,4.785701
7.46,7.185201
7.6,6.3102703
6.07,5.5837283
3.48,3.5120847
2.0,3.7926574
7.82,7.494138
2.59,3.3170533
5.89,5.9627867
4.47,6.689021
6.52,5.189419
7.02,7.602358
