6.0,5.8917804
7.85,7.3589535
7.72,8.307193
6.89,6.7132363
8.02,6.510115
10.64,9.049337
5.96,6.722484
7.12,6.5841875
6.84,7.19539
4.66,5.186741
4.2,4.665666
4.3,4.2679887
9.7,7.1604304
6.82,5.6029987
4.29,5.992399
4.34,6.756508
9.4,8.660678
8.49,8.8498
5.7,4.952094
7.15,7.020164
5.08,5.2607374
6.33,5.892731
4.62,6.2799206
5.64,4.4249535
3.05,4.75021
7.19,8.1299
6.8,6.150859
7.62,6.2912884
9.04,8.728608
6.52,7.2577186
8.0,5.435884
6.25,6.520013
6.96,7.7576246
5.3,6.2063994
3.57,4.8668365
3.84,4.594396
8.96,6.890591
6.0,6.335543
5.8,6.96259
6.3,6.3839383
3.8,4.107949
3.4,5.066043
7.12,7.3648906
5.3,5.0530834
4.09,4.2029495
5.85,6.7469616
6.42,6.6238933
2.72,4.9213586
3.31,5.945609
5.92,6.93759
5.35,5.8310404
6.52,6.116704
8.0,7.8144636
10.1,8.49805
6.0,4.5853276
4.35,4.4219723
6.41,6.1426644
5.4,5.4068484
7.44,7.18424
8.41,7.8125644
6.34,7.69915
8.0,6.821035
4.82,5.5167837
7.46,5.575031
7.46,6.229292
4.52,3.9384882
3.93,5.604117
4.62,5.841323
4.89,6.567453
2.77,4.858551
6.55,6.47429
4.1,7.4365444
7.45,5.757757
6.89,6.0815096
5.4,5.3470197
8.18,9.257231
7.85,8.78411
8.15,8.074691
8.49,6.490696
8.7,7.383566
8.0,7.273925
7.08,6.8114233
7.17,7.2672043
9.0,7.9712324
7.32,6.543851
6.72,5.4012766
10.1,9.623933
7.82,9.687376
8.47,7.2142878
4.48,6.2319274
8.48,7.910916
8.96,8.220885
7.46,5.5542254
5.74,6.6244392
7.24,7.438389
8.3,7.2368326
6.57,6.5693874
5.44,7.4896607
5.8,5.4415073
7.48,8.546867
7.28,8.292705
10.21,8.649973
6.0,6.4904056
2.0,4.2276387
4.31,5.476038
8.35,7.4221687
3.22,4.4360776
3.77,4.1258183
3.94,5.4114103
3.0,4.4638433
4.6,5.6066136
7.74,6.7365522
5.85,5.664171
6.72,4.928756
3.9,4.111796
7.34,6.8702235
8.1,8.107774
8.22,8.238871
6.08,5.8550134
5.95,6.64944
3.32,5.244041
6.48,6.394627
4.6,6.0031004
7.12,6.4585223
8.57,7.4166408
3.76,5.428618
