6.62,7.0188327
6.28,7.345116
3.87,7.7969155
5.46,6.9034524
7.85,6.902257
7.7,7.505502
7.52,6.088411
4.59,6.8793254
7.64,8.403342
4.1,4.752898
4.85,4.329326
6.55,6.87829
10.66,9.613735
6.49,4.094944
6.54,6.091497
11.8,7.376786
4.36,5.4791
4.92,6.1617293
4.85,5.00957
4.96,4.3033147
8.52,8.701099
5.93,6.5076585
10.55,11.1342
6.11,7.5177894
8.14,10.654962
4.2,5.356889
4.8,5.2670426
5.82,5.8159466
9.22,8.359536
7.19,4.7783914
10.92,9.908052
10.82,8.384434
8.66,8.605186
8.41,8.449728
8.7,7.4346085
6.9,6.8309417
7.4,5.5625753
6.82,7.383908
9.0,7.6095524
3.8,3.7766447
5.94,6.2079372
6.22,6.5398355
7.85,8.345287
7.74,7.2830844
4.25,5.2658343
7.6,7.680979
5.09,5.58071
9.4,9.913119
3.46,7.2014003
10.48,9.763737
8.89,8.836521
8.89,7.816113
7.82,7.6658826
8.89,8.062837
6.09,7.26159
7.7,6.270279
4.79,3.5727384
6.96,7.401507
8.7,6.106704
5.46,6.480526
5.12,6.0405784
7.44,6.644905
5.39,4.8519197
4.21,2.7206478
7.35,6.9490476
5.4,4.919806
10.25,10.687583
7.7,5.259823
8.74,9.25985
5.3,7.704472
4.54,5.3422327
7.55,5.640262
3.3,5.2781754
5.85,4.3808684
4.6,4.1229453
2.47,4.216178
5.98,7.5169406
5.1,5.7104363
5.9,7.7940264
4.3,4.8938303
6.85,5.548369
9.0,5.7421536
5.14,5.987713
6.55,5.529444
5.89,4.2659726
4.52,6.1659317
5.74,6.581618
5.22,6.7758794
7.4,6.958804
7.68,6.714076
7.57,8.184876
6.82,6.8759937
7.43,9.0490675
4.24,3.209673
5.25,6.210012
7.05,8.175627
3.7,4.5723143
8.55,8.876378
7.09,6.0953197
4.66,5.0875707
4.7,5.5195
4.41,5.419936
6.92,6.761148
6.59,6.304687
4.36,4.5520434
5.49,5.106999
4.39,6.2551312
7.64,6.945617
7.3,7.6401615
11.72,11.23585
6.62,5.49389
7.82,6.8250346
4.23,4.8994718
6.52,7.87719
10.46,8.289635
9.22,9.832001
5.0,6.682498
7.62,9.10051
10.7,9.466475
4.82,5.7536154
11.3,8.788383
5.23,6.6409774
8.52,7.0854554
9.07,9.181541
5.72,5.743079
7.3,9.466741
9.15,8.594969
6.0,5.7197385
6.82,6.5634723
8.3,6.030575
3.9,5.817381
5.3,4.4873924
9.92,7.1693664
8.0,6.3435535
8.52,6.0841165
4.28,3.276434
4.98,2.840383
4.43,6.143077
4.0,4.315295
4.52,5.263142
3.74,7.1075416
6.74,7.4530215
5.77,4.9244113
8.12,7.55726
4.08,4.9156857
6.4,5.552016
6.41,5.8662233
6.25,5.8684893
6.74,5.8611517
10.6,8.000939
10.49,9.220869
4.54,4.533727
7.7,7.415066
7.55,7.3060937
2.7,3.4181132
7.85,7.267152
7.84,8.126475
7.02,7.9040613
6.47,6.4960074
7.77,10.84765
8.7,8.7355175
7.64,6.583089
8.31,8.47135
6.74,4.746224
4.55,3.748704
7.37,7.3277903
9.68,7.8981576
7.0,5.806686
8.89,9.550119
5.66,6.9595785
7.34,7.592374
7.68,7.355877
7.4,7.7695
3.1,4.47453
3.57,4.4882355
9.72,7.1591225
6.48,5.735699
2.51,3.5469706
8.3,7.303923
6.48,5.1971226
5.82,5.224232
4.49,5.3314824
5.49,4.195271
4.59,4.766706
5.99,6.613575
8.7,7.794335
5.49,5.5053043
7.61,7.3861136
3.42,4.6106815
3.68,4.5064235
5.22,6.8354554
7.6,7.814147
4.54,5.8651576
5.11,5.10142
8.92,8.581446
7.22,5.1932244
9.28,9.788919
8.46,8.522796
7.0,8.310322
5.51,6.2852163
5.7,5.0733094
6.4,6.3272815
8.18,7.633438
9.8,7.975549
7.3,8.324987
5.26,7.6175857
5.92,6.6895604
7.19,5.5924377
6.57,6.9699287
8.72,9.319279
9.76,7.9873867
6.96,5.2308874
7.57,8.489607
